,Dates,Future,Current Future,Next Future,Next Future current val,Number of contracts,Contract Value
1690,2006-08-01,SPU06 index,1276.7,1276.7,1287.8,2.4317368159221564,776149.5982219543
1691,2006-08-02,SPU06 index,1284.2,1284.2,1295.5,2.4317368159221564,780709.1047518083
1692,2006-08-03,SPU06 index,1287.2,1287.2,1298.6,2.4317368159221564,782532.9073637499
1693,2006-08-04,SPU06 index,1286.0,1286.0,1297.2,2.4317368159221564,781803.3863189733
1694,2006-08-07,SPU06 index,1282.2,1282.2,1293.4,2.4317368159221564,779493.2363438472
1695,2006-08-08,SPU06 index,1276.8,1276.8,1287.9,2.4317368159221564,776210.3916423523
1696,2006-08-09,SPU06 index,1271.4,1271.4,1282.4,2.4317368159221564,772927.5469408575
1697,2006-08-10,SPU06 index,1275.5,1275.5,1286.5,2.4317368159221564,775420.0771771776
1698,2006-08-11,SPU06 index,1272.3,1272.3,1283.3,2.4317368159221564,773474.6877244398
1699,2006-08-14,SPU06 index,1273.2,1273.2,1284.3,2.4317368159221564,774021.8285080224
1700,2006-08-15,SPU06 index,1287.7,1287.7,1298.9,2.4317368159221564,782836.8744657403
1701,2006-08-16,SPU06 index,1298.9,1298.9,1310.1,2.4317368159221564,789645.7375503223
1702,2006-08-17,SPU06 index,1301.0,1301.0,1312.3,2.4317368159221564,790922.3993786813
1703,2006-08-18,SPU06 index,1307.1,1307.1,1318.4,2.4317368159221564,794630.7980229626
1704,2006-08-21,SPU06 index,1302.3,1302.3,1313.6,2.4317368159221564,791712.713843856
1705,2006-08-22,SPU06 index,1302.0,1302.0,1313.3,2.4317368159221564,791530.3335826619
1706,2006-08-23,SPU06 index,1297.8,1297.8,1309.0,2.4317368159221564,788977.0099259437
1707,2006-08-24,SPU06 index,1296.1,1296.1,1307.4,2.4317368159221564,787943.5217791767
1708,2006-08-25,SPU06 index,1297.6,1297.6,1308.9,2.4317368159221564,788855.4230851474
1709,2006-08-28,SPU06 index,1303.7,1303.7,1315.1,2.4317368159221564,792563.8217294288
1710,2006-08-29,SPU06 index,1305.1,1305.1,1316.5,2.4317368159221564,793414.9296150014
1711,2006-08-30,SPU06 index,1305.1,1305.1,1316.4,2.4317368159221564,793414.9296150014
1712,2006-08-31,SPU06 index,1305.6,1305.6,1316.9,2.4317368159221564,793718.8967169918
1713,2006-09-01,SPU06 index,1312.6,1312.6,1324.0,2.4317368159221564,797974.4361448556
1714,2006-09-05,SPU06 index,1314.6,1314.6,1326.0,2.4317368159221564,799190.3045528167
1715,2006-09-06,SPU06 index,1302.7,1302.7,1314.0,2.4317368159221564,791955.8875254483
1716,2006-09-07,SPU06 index,1296.2,1296.2,1307.4,2.4317368159221564,788004.3151995748
1717,2006-09-08,SPU06 index,1299.3,1299.3,1310.5,2.4317368159221564,789888.9112319144
1718,2006-09-11,SPU06 index,1300.4,1300.4,1311.6,2.4317368159221564,790557.6388562932
1719,2006-09-12,SPU06 index,1313.7,1325.1,1325.1,2.4317368159221564,798643.1637692342
1720,2006-09-13,SPZ06 index,1329.1,1329.1,1340.1,2.4108162818481147,801053.9800510822
1721,2006-09-14,SPZ06 index,1329.4,1329.4,1340.5,2.4108162818481147,801234.7912722209
1722,2006-09-15,SPZ06 index,1332.2,1332.2,1343.4,2.4108162818481147,802922.3626695146
1723,2006-09-18,SPZ06 index,1334.2,1334.2,1345.5,2.4108162818481147,804127.7708104388
1724,2006-09-19,SPZ06 index,1330.5,1330.5,1341.6,2.4108162818481147,801897.7657497291
1725,2006-09-20,SPZ06 index,1336.5,1336.5,1347.6,2.4108162818481147,805513.9901725013
1726,2006-09-21,SPZ06 index,1330.3,1330.3,1341.3,2.4108162818481147,801777.2249356367
1727,2006-09-22,SPZ06 index,1325.9,1325.9,1336.7,2.4108162818481147,799125.3270256039
1728,2006-09-25,SPZ06 index,1335.7,1335.7,1346.6,2.4108162818481147,805031.8269161318
1729,2006-09-26,SPZ06 index,1346.7,1346.7,1357.7,2.4108162818481147,811661.571691214
1730,2006-09-27,SPZ06 index,1347.7,1347.7,1358.7,2.4108162818481147,812264.2757616761
1731,2006-09-28,SPZ06 index,1347.3,1347.3,1358.4,2.4108162818481147,812023.1941334911
1732,2006-09-29,SPZ06 index,1345.4,1345.4,1356.5,2.4108162818481147,810878.0563996135
1733,2006-10-02,SPZ06 index,1340.4,1340.4,1351.5,2.4108162818481147,807864.5360473034
1734,2006-10-03,SPZ06 index,1343.2,1343.2,1354.3,2.4108162818481147,809552.107444597
1735,2006-10-04,SPZ06 index,1358.3,1358.3,1369.4,2.4108162818481147,818652.9389085736
1736,2006-10-05,SPZ06 index,1360.8,1360.8,1372.0,2.4108162818481147,820159.6990847286
1737,2006-10-06,SPZ06 index,1358.8,1358.8,1370.0,2.4108162818481147,818954.2909438045
1738,2006-10-09,SPZ06 index,1359.2,1359.2,1370.5,2.4108162818481147,819195.3725719894
1739,2006-10-10,SPZ06 index,1360.7,1360.7,1372.0,2.4108162818481147,820099.4286776824
1740,2006-10-11,SPZ06 index,1359.1,1359.1,1370.4,2.4108162818481147,819135.1021649431
1741,2006-10-12,SPZ06 index,1370.7,1370.7,1382.2,2.4108162818481147,826126.4693823027
1742,2006-10-13,SPZ06 index,1373.6,1373.6,1385.2,2.4108162818481147,827874.3111866425
1743,2006-10-16,SPZ06 index,1376.1,1376.1,1387.7,2.4108162818481147,829381.0713627975
1744,2006-10-17,SPZ06 index,1371.7,1371.7,1383.3,2.4108162818481147,826729.1734527647
1745,2006-10-18,SPZ06 index,1372.5,1372.5,1384.1,2.4108162818481147,827211.3367091344
1746,2006-10-19,SPZ06 index,1374.3,1374.3,1385.9,2.4108162818481147,828296.204035966
1747,2006-10-20,SPZ06 index,1374.9,1374.9,1386.6,2.4108162818481147,828657.8264782432
1748,2006-10-23,SPZ06 index,1380.7,1380.7,1392.5,2.4108162818481147,832153.510086923
1749,2006-10-24,SPZ06 index,1384.8,1384.8,1396.6,2.4108162818481147,834624.5967758173
1750,2006-10-25,SPZ06 index,1389.2,1389.2,1401.0,2.4108162818481147,837276.4946858502
1751,2006-10-26,SPZ06 index,1392.9,1392.9,1404.7,2.4108162818481147,839506.4997465598
1752,2006-10-27,SPZ06 index,1384.8,1384.8,1396.6,2.4108162818481147,834624.5967758173
1753,2006-10-30,SPZ06 index,1383.2,1383.2,1395.0,2.4108162818481147,833660.2702630782
1754,2006-10-31,SPZ06 index,1383.2,1383.2,1394.9,2.4108162818481147,833660.2702630782
1755,2006-11-01,SPZ06 index,1372.9,1372.9,1384.4,2.4108162818481147,827452.4183373193
1756,2006-11-02,SPZ06 index,1371.3,1371.3,1382.9,2.4108162818481147,826488.0918245799
1757,2006-11-03,SPZ06 index,1368.5,1368.5,1380.1,2.4108162818481147,824800.5204272862
1758,2006-11-06,SPZ06 index,1383.8,1383.8,1395.6,2.4108162818481147,834021.8927053553
1759,2006-11-07,SPZ06 index,1389.0,1389.0,1400.9,2.4108162818481147,837155.9538717578
1760,2006-11-08,SPZ06 index,1391.6,1391.6,1403.5,2.4108162818481147,838722.984454959
1761,2006-11-09,SPZ06 index,1384.0,1384.0,1395.8,2.4108162818481147,834142.4335194477
1762,2006-11-10,SPZ06 index,1384.8,1384.8,1396.6,2.4108162818481147,834624.5967758173
1763,2006-11-13,SPZ06 index,1388.0,1388.0,1399.8,2.4108162818481147,836553.2498012958
1764,2006-11-14,SPZ06 index,1397.7,1397.7,1409.6,2.4108162818481147,842399.4792847775
1765,2006-11-15,SPZ06 index,1401.5,1401.5,1413.5,2.4108162818481147,844689.7547525332
1766,2006-11-16,SPZ06 index,1405.1,1405.1,1417.1,2.4108162818481147,846859.4894061964
1767,2006-11-17,SPZ06 index,1404.8,1404.8,1416.8,2.4108162818481147,846678.6781850578
1768,2006-11-20,SPZ06 index,1405.3,1405.3,1417.3,2.4108162818481147,846980.0302202889
1769,2006-11-21,SPZ06 index,1406.2,1406.2,1418.2,2.4108162818481147,847522.4638837047
1770,2006-11-22,SPZ06 index,1408.4,1408.4,1420.5,2.4108162818481147,848848.4128387213
1771,2006-11-24,SPZ06 index,1402.9,1402.9,1414.9,2.4108162818481147,845533.5404511801
1772,2006-11-27,SPZ06 index,1383.6,1383.6,1395.3,2.4108162818481147,833901.3518912628
1773,2006-11-28,SPZ06 index,1388.6,1388.6,1400.4,2.4108162818481147,836914.872243573
1774,2006-11-29,SPZ06 index,1402.2,1402.2,1414.1,2.4108162818481147,845111.6476018566
1775,2006-11-30,SPZ06 index,1402.9,1402.9,1414.8,2.4108162818481147,845533.5404511801
1776,2006-12-01,SPZ06 index,1400.4,1400.4,1412.2,2.4108162818481147,844026.7802750249
1777,2006-12-04,SPZ06 index,1410.7,1410.7,1422.7,2.4108162818481147,850234.6322007838
1778,2006-12-05,SPZ06 index,1416.7,1416.7,1428.8,2.4108162818481147,853850.8566235561
1779,2006-12-06,SPZ06 index,1414.7,1414.7,1426.8,2.4108162818481147,852645.4484826319
1780,2006-12-07,SPZ06 index,1408.7,1408.7,1420.8,2.4108162818481147,849029.2240598599
1781,2006-12-08,SPZ06 index,1410.1,1410.1,1422.2,2.4108162818481147,849873.0097585066
1782,2006-12-11,SPZ06 index,1414.6,1414.6,1426.8,2.4108162818481147,852585.1780755857
1783,2006-12-12,SPZ06 index,1412.8,1425.0,1425.0,2.4108162818481147,851500.3107487541
1784,2006-12-13,SPH07 index,1426.6,1426.6,1439.1,2.3901763108736955,852456.3812731035
1785,2006-12-14,SPH07 index,1438.2,1438.2,1450.8,2.3901763108736955,859387.8925746372
1786,2006-12-15,SPH07 index,1438.2,1438.2,1450.7,2.3901763108736955,859387.8925746372
1787,2006-12-18,SPH07 index,1434.8,1434.8,1447.4,2.3901763108736955,857356.2427103946
1788,2006-12-19,SPH07 index,1436.2,1436.2,1448.9,2.3901763108736955,858192.8044192004
1789,2006-12-20,SPH07 index,1435.3,1435.3,1448.0,2.3901763108736955,857655.0147492538
1790,2006-12-21,SPH07 index,1429.8,1429.8,1442.4,2.3901763108736955,854368.5223218024
1791,2006-12-22,SPH07 index,1420.3,1420.3,1432.8,2.3901763108736955,848691.8535834774
1792,2006-12-26,SPH07 index,1428.8,1428.8,1441.5,2.3901763108736955,853770.978244084
1793,2006-12-27,SPH07 index,1437.1,1437.1,1449.9,2.3901763108736955,858730.5940891469
1794,2006-12-28,SPH07 index,1433.8,1433.8,1446.5,2.3901763108736955,856758.6986326762
1795,2006-12-29,SPH07 index,1428.4,1428.4,1441.1,2.3901763108736955,853531.9606129967
1796,2007-01-02,SPH07 index,1428.4,1428.4,1441.1,2.3901763108736955,853531.9606129967
1797,2007-01-03,SPH07 index,1424.8,1424.8,1437.5,2.3901763108736955,851380.8019332103
1798,2007-01-04,SPH07 index,1427.5,1427.5,1440.1,2.3901763108736955,852994.1709430501
1799,2007-01-05,SPH07 index,1416.4,1416.4,1429.1,2.3901763108736955,846361.4316803756
1800,2007-01-08,SPH07 index,1422.5,1422.5,1435.3,2.3901763108736955,850006.450554458
1801,2007-01-09,SPH07 index,1420.5,1420.5,1433.3,2.3901763108736955,848811.3623990212
1802,2007-01-10,SPH07 index,1424.4,1424.4,1437.2,2.3901763108736955,851141.784302123
1803,2007-01-11,SPH07 index,1430.9,1430.9,1443.9,2.3901763108736955,855025.8208072928
1804,2007-01-12,SPH07 index,1440.8,1440.8,1453.8,2.3901763108736955,860941.5071767052
1805,2007-01-16,SPH07 index,1438.7,1438.7,1451.8,2.3901763108736955,859686.6646134964
1806,2007-01-17,SPH07 index,1438.8,1438.8,1451.9,2.3901763108736955,859746.4190212683
1807,2007-01-18,SPH07 index,1433.2,1433.2,1446.3,2.3901763108736955,856400.1721860451
1808,2007-01-19,SPH07 index,1436.7,1436.7,1449.9,2.3901763108736955,858491.5764580596
1809,2007-01-22,SPH07 index,1430.9,1430.9,1443.9,2.3901763108736955,855025.8208072928
1810,2007-01-23,SPH07 index,1435.4,1435.4,1448.5,2.3901763108736955,857714.7691570256
1811,2007-01-24,SPH07 index,1446.2,1446.2,1459.4,2.3901763108736955,864168.2451963846
1812,2007-01-25,SPH07 index,1429.3,1429.3,1442.4,2.3901763108736955,854069.7502829432
1813,2007-01-26,SPH07 index,1427.5,1427.5,1440.6,2.3901763108736955,852994.1709430501
1814,2007-01-29,SPH07 index,1426.2,1426.2,1439.3,2.3901763108736955,852217.3636420162
1815,2007-01-30,SPH07 index,1434.0,1434.0,1447.1,2.3901763108736955,856878.2074482199
1816,2007-01-31,SPH07 index,1443.0,1443.0,1456.2,2.3901763108736955,862256.1041476856
1817,2007-02-01,SPH07 index,1450.8,1450.8,1464.1,2.3901763108736955,866916.9479538894
1818,2007-02-02,SPH07 index,1453.1,1453.1,1466.4,2.3901763108736955,868291.2993326416
1819,2007-02-05,SPH07 index,1453.7,1453.7,1467.0,2.3901763108736955,868649.8257792728
1820,2007-02-06,SPH07 index,1453.3,1453.3,1466.6,2.3901763108736955,868410.8081481854
1821,2007-02-07,SPH07 index,1455.7,1455.7,1469.0,2.3901763108736955,869844.9139347096
1822,2007-02-08,SPH07 index,1453.9,1453.9,1467.2,2.3901763108736955,868769.3345948166
1823,2007-02-09,SPH07 index,1442.9,1442.9,1456.1,2.3901763108736955,862196.349739914
1824,2007-02-12,SPH07 index,1437.9,1437.9,1451.0,2.3901763108736955,859208.6293513217
1825,2007-02-13,SPH07 index,1449.4,1449.4,1462.6,2.3901763108736955,866080.3862450836
1826,2007-02-14,SPH07 index,1458.6,1458.6,1471.9,2.3901763108736955,871577.7917600931
1827,2007-02-15,SPH07 index,1459.6,1459.6,1472.9,2.3901763108736955,872175.3358378115
1828,2007-02-16,SPH07 index,1458.9,1458.9,1472.2,2.3901763108736955,871757.0549834087
1829,2007-02-20,SPH07 index,1461.8,1461.8,1475.1,2.3901763108736955,873489.932808792
1830,2007-02-21,SPH07 index,1460.4,1460.4,1473.7,2.3901763108736955,872653.3710999864
1831,2007-02-22,SPH07 index,1459.2,1459.2,1472.5,2.3901763108736955,871936.3182067242
1832,2007-02-23,SPH07 index,1453.8,1453.8,1467.1,2.3901763108736955,868709.5801870446
1833,2007-02-26,SPH07 index,1452.6,1452.6,1465.8,2.3901763108736955,867992.5272937824
1834,2007-02-27,SPH07 index,1395.3,1395.3,1407.7,2.3901763108736955,833753.2516405168
1835,2007-02-28,SPH07 index,1408.9,1408.9,1421.5,2.3901763108736955,841879.8510974875
1836,2007-03-01,SPH07 index,1404.9,1404.9,1417.4,2.3901763108736955,839489.6747866138
1837,2007-03-02,SPH07 index,1385.8,1385.8,1398.1,2.3901763108736955,828076.5829021918
1838,2007-03-05,SPH07 index,1372.2,1372.2,1384.3,2.3901763108736955,819949.9834452213
1839,2007-03-06,SPH07 index,1395.4,1395.4,1407.8,2.3901763108736955,833813.0060482887
1840,2007-03-07,SPH07 index,1393.2,1393.2,1405.5,2.3901763108736955,832498.4090773083
1841,2007-03-08,SPH07 index,1404.8,1404.8,1417.2,2.3901763108736955,839429.9203788419
1842,2007-03-09,SPH07 index,1404.9,1404.9,1417.4,2.3901763108736955,839489.6747866138
1843,2007-03-12,SPH07 index,1406.9,1406.9,1419.5,2.3901763108736955,840684.7629420506
1844,2007-03-13,SPH07 index,1379.7,1391.9,1391.9,2.3901763108736955,824431.5640281095
1845,2007-03-14,SPM07 index,1401.7,1401.7,1414.3,2.369226421519102,830236.1687608314
1846,2007-03-15,SPM07 index,1403.4,1403.4,1416.0,2.369226421519102,831243.0899899771
1847,2007-03-16,SPM07 index,1399.0,1399.0,1411.6,2.369226421519102,828636.9409263061
1848,2007-03-19,SPM07 index,1415.8,1415.8,1428.9,2.369226421519102,838587.6918966861
1849,2007-03-20,SPM07 index,1423.4,1423.4,1436.5,2.369226421519102,843089.2220975726
1850,2007-03-21,SPM07 index,1445.0,1445.0,1458.2,2.369226421519102,855883.0447737756
1851,2007-03-22,SPM07 index,1445.0,1445.0,1458.4,2.369226421519102,855883.0447737756
1852,2007-03-23,SPM07 index,1447.0,1447.0,1460.4,2.369226421519102,857067.6579845352
1853,2007-03-26,SPM07 index,1445.3,1445.3,1458.7,2.369226421519102,856060.7367553896
1854,2007-03-27,SPM07 index,1440.6,1440.6,1454.0,2.369226421519102,853276.8957101046
1855,2007-03-28,SPM07 index,1429.6,1429.6,1442.7,2.369226421519102,846761.5230509271
1856,2007-03-29,SPM07 index,1431.5,1431.5,1444.7,2.369226421519102,847886.9056011487
1857,2007-03-30,SPM07 index,1431.2,1431.2,1444.4,2.369226421519102,847709.2136195349
1858,2007-04-02,SPM07 index,1433.3,1433.3,1446.6,2.369226421519102,848953.0574908323
1859,2007-04-03,SPM07 index,1447.2,1447.2,1460.6,2.369226421519102,857186.1193056112
1860,2007-04-04,SPM07 index,1448.5,1448.5,1461.9,2.369226421519102,857956.1178926049
1861,2007-04-05,SPM07 index,1452.7,1452.7,1466.1,2.369226421519102,860443.8056352
1862,2007-04-06,SPM07 index,1458.0,1458.0,1466.1,2.369226421519102,863583.0306437127
1863,2007-04-09,SPM07 index,1454.5,1454.5,1468.1,2.369226421519102,861509.9575248834
1864,2007-04-10,SPM07 index,1456.0,1456.0,1469.6,2.369226421519102,862398.4174329531
1865,2007-04-11,SPM07 index,1448.6,1448.6,1462.1,2.369226421519102,858015.3485531427
1866,2007-04-12,SPM07 index,1455.5,1455.5,1469.2,2.369226421519102,862102.2641302632
1867,2007-04-13,SPM07 index,1461.3,1461.3,1475.0,2.369226421519102,865537.642441466
1868,2007-04-16,SPM07 index,1475.4,1475.4,1489.3,2.369226421519102,873889.165577321
1869,2007-04-17,SPM07 index,1479.0,1479.0,1492.9,2.369226421519102,876021.4693566881
1870,2007-04-18,SPM07 index,1480.3,1480.3,1494.2,2.369226421519102,876791.4679436818
1871,2007-04-19,SPM07 index,1480.3,1480.3,1494.2,2.369226421519102,876791.4679436818
1872,2007-04-20,SPM07 index,1493.1,1493.1,1507.2,2.369226421519102,884372.9924925428
1873,2007-04-23,SPM07 index,1488.3,1488.3,1502.4,2.369226421519102,881529.9207867199
1874,2007-04-24,SPM07 index,1488.5,1488.5,1502.5,2.369226421519102,881648.3821077959
1875,2007-04-25,SPM07 index,1500.8,1500.8,1515.0,2.369226421519102,888933.7533539671
1876,2007-04-26,SPM07 index,1502.8,1502.8,1517.0,2.369226421519102,890118.3665647267
1877,2007-04-27,SPM07 index,1502.0,1502.0,1516.2,2.369226421519102,889644.5212804228
1878,2007-04-30,SPM07 index,1488.4,1488.4,1502.4,2.369226421519102,881589.151447258
1879,2007-05-01,SPM07 index,1492.7,1492.7,1506.8,2.369226421519102,884136.069850391
1880,2007-05-02,SPM07 index,1501.1,1501.1,1515.3,2.369226421519102,889111.4453355811
1881,2007-05-03,SPM07 index,1508.3,1508.3,1522.7,2.369226421519102,893376.0528943154
1882,2007-05-04,SPM07 index,1514.2,1514.2,1528.7,2.369226421519102,896870.6618660562
1883,2007-05-07,SPM07 index,1514.3,1514.3,1528.8,2.369226421519102,896929.892526594
1884,2007-05-08,SPM07 index,1512.2,1512.2,1526.7,2.369226421519102,895686.0486552966
1885,2007-05-09,SPM07 index,1515.6,1515.6,1530.2,2.369226421519102,897699.8911135878
1886,2007-05-10,SPM07 index,1499.2,1499.2,1513.6,2.369226421519102,887986.0627853596
1887,2007-05-11,SPM07 index,1512.2,1512.2,1526.7,2.369226421519102,895686.0486552966
1888,2007-05-14,SPM07 index,1508.7,1508.7,1523.2,2.369226421519102,893612.9755364674
1889,2007-05-15,SPM07 index,1508.4,1508.4,1522.9,2.369226421519102,893435.2835548534
1890,2007-05-16,SPM07 index,1518.0,1518.0,1532.6,2.369226421519102,899121.4269664993
1891,2007-05-17,SPM07 index,1515.2,1515.2,1529.9,2.369226421519102,897462.968471436
1892,2007-05-18,SPM07 index,1527.9,1527.9,1542.7,2.369226421519102,904985.2623597591
1893,2007-05-21,SPM07 index,1527.9,1527.9,1542.7,2.369226421519102,904985.2623597591
1894,2007-05-22,SPM07 index,1525.3,1525.3,1540.1,2.369226421519102,903445.2651857716
1895,2007-05-23,SPM07 index,1525.5,1525.5,1540.3,2.369226421519102,903563.7265068477
1896,2007-05-24,SPM07 index,1511.6,1511.6,1526.2,2.369226421519102,895330.6646920687
1897,2007-05-25,SPM07 index,1517.3,1517.3,1532.0,2.369226421519102,898706.8123427334
1898,2007-05-29,SPM07 index,1522.5,1522.5,1537.3,2.369226421519102,901786.8066907082
1899,2007-05-30,SPM07 index,1533.9,1533.9,1548.8,2.369226421519102,908539.1019920377
1900,2007-05-31,SPM07 index,1532.9,1532.9,1547.9,2.369226421519102,907946.7953866579
1901,2007-06-01,SPM07 index,1539.6,1539.6,1554.7,2.369226421519102,911915.2496427024
1902,2007-06-04,SPM07 index,1540.3,1540.3,1555.4,2.369226421519102,912329.8642664682
1903,2007-06-05,SPM07 index,1533.7,1533.7,1548.7,2.369226421519102,908420.6406709618
1904,2007-06-06,SPM07 index,1516.4,1516.4,1531.2,2.369226421519102,898173.7363978917
1905,2007-06-07,SPM07 index,1489.3,1489.3,1503.7,2.369226421519102,882122.2273920997
1906,2007-06-08,SPM07 index,1507.9,1507.9,1522.5,2.369226421519102,893139.1302521636
1907,2007-06-11,SPM07 index,1510.5,1510.5,1525.2,2.369226421519102,894679.127426151
1908,2007-06-12,SPM07 index,1493.1,1507.5,1507.5,2.369226421519102,884372.9924925428
1909,2007-06-13,SPU07 index,1530.2,1530.2,1543.3,2.3465950049553377,897689.9191456644
1910,2007-06-14,SPU07 index,1539.5,1539.5,1552.6,2.3465950049553377,903145.7525321856
1911,2007-06-15,SPU07 index,1547.7,1547.7,1561.1,2.3465950049553377,907956.272292344
1912,2007-06-18,SPU07 index,1545.9,1545.9,1559.3,2.3465950049553377,906900.3045401142
1913,2007-06-19,SPU07 index,1548.9,1548.9,1562.3,2.3465950049553377,908660.2507938306
1914,2007-06-20,SPU07 index,1527.0,1527.0,1540.3,2.3465950049553377,895812.6431417002
1915,2007-06-21,SPU07 index,1535.8,1535.8,1549.1,2.3465950049553377,900975.1521526019
1916,2007-06-22,SPU07 index,1520.5,1520.5,1533.4,2.3465950049553377,891999.4262586478
1917,2007-06-25,SPU07 index,1513.6,1513.6,1526.5,2.3465950049553377,887951.5498750998
1918,2007-06-26,SPU07 index,1497.8,1497.8,1510.7,2.3465950049553377,878682.4996055261
1919,2007-06-27,SPU07 index,1518.9,1518.9,1531.9,2.3465950049553377,891060.7882566657
1920,2007-06-28,SPU07 index,1517.2,1517.2,1530.2,2.3465950049553377,890063.4853795597
1921,2007-06-29,SPU07 index,1515.4,1515.4,1528.3,2.3465950049553377,889007.5176273298
1922,2007-07-02,SPU07 index,1531.0,1531.0,1544.1,2.3465950049553377,898159.2381466555
1923,2007-07-03,SPU07 index,1536.2,1536.2,1549.4,2.3465950049553377,901209.8116530975
1924,2007-07-05,SPU07 index,1534.6,1534.6,1547.8,2.3465950049553377,900271.1736511153
1925,2007-07-06,SPU07 index,1542.5,1542.5,1555.8,2.3465950049553377,904905.6987859021
1926,2007-07-09,SPU07 index,1542.5,1542.5,1555.9,2.3465950049553377,904905.6987859021
1927,2007-07-10,SPU07 index,1520.0,1520.0,1533.1,2.3465950049553377,891706.1018830283
1928,2007-07-11,SPU07 index,1531.1,1531.1,1544.3,2.3465950049553377,898217.9030217793
1929,2007-07-12,SPU07 index,1555.7,1555.7,1569.2,2.3465950049553377,912649.4623022547
